{SimaPro 8.0.4.30}
{methods}
{Date: 09.06.2015}
{Time: 17:29:18}
{Project: Methods}
{CSV Format version: 7.0.0}
{CSV separator: Semicolon}
{Decimal separator: .}
{Date separator: .}
{Short date format: dd.MM.yyyy}
{Selection: Selection (1)}
{Related objects (system descriptions, substances, units, etc.): Yes}
{Include sub product stages and processes: No}
{Open library: 'Methods'}

Method

Name
EcodEX - 15/08/2013 - 5 indicators w/o metal tox

Version
1;0

Comment


Category
z'Nestlé Internal

Use Damage Assessment
No

Use Normalization
Yes

Use Weighting
Yes

Use Addition
Yes

Weighting unit
Pt

Impact category
Climate Change;kgCO2eq

Substances
Raw;(unspecified);Silver, Ag 9.7E-4%, Au 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore;007440-22-4;1.84;kg
Raw;(unspecified);Sodium;007440-23-5;8.24E-11;kg
Raw;(unspecified);Sodium chloride;007647-14-5;2.95E-8;kg
Raw;(unspecified);Sodium nitrate;007631-99-4;2.23E-11;kg
Raw;(unspecified);Sodium sulfate;007757-82-6;8.10E-5;kg
Raw;(unspecified);Spodumene;066057-55-4;3.46E-7;kg
Raw;(unspecified);Stibnite;001317-86-8;7.79E-1;kg
Raw;(unspecified);Strontium;007440-24-6;1.12E-6;kg
Raw;(unspecified);Sulfur;007704-34-9;3.58E-4;kg
Raw;(unspecified);Talc;014807-96-6;7.25E-10;kg
Raw;(unspecified);Tantalum;007440-25-7;6.77E-5;kg
Raw;(unspecified);Tellurium;013494-80-9;5.28E1;kg
Raw;(unspecified);Terbium;007440-27-9;2.36E-5;kg
Raw;(unspecified);Thallium;007440-28-0;5.05E-5;kg
Raw;(unspecified);Thorium;007440-29-1;2.08E-7;kg
Raw;(unspecified);Thulium;007440-30-4;8.31E-5;kg
Raw;(unspecified);Tin;007440-31-5;3.30E-2;kg
Raw;(unspecified);Tin ore;;3.30E-6;kg
Raw;(unspecified);TiO2, 45-60% in Ilmenite;013463-67-7;2.64E-8;kg
Raw;(unspecified);TiO2, 54% in ilmenite, 2.6% in crude ore;013463-67-7;2.64E-8;kg
Raw;(unspecified);TiO2, 95% in rutile, 0.40% in crude ore;013463-67-7;2.64E-8;kg
