{SimaPro 7.3}
{methods}
{Date: 2012-05-14}
{Time: 10:10:32}
{Project: Methods}
{CSV Format version: 7.0.0}
{CSV separator: Semicolon}
{Decimal separator: ,}
{Date separator: -}
{Short date format: yyyy-MM-dd}
Method
Name
IMPACTWorld+ (Default_Endpoint)
Version;
0;1
Comment;
IMPACTWorld+ (Default_Endpoint). Beta version;
Category;
Others;
Use Damage Assessment;
yes;
Use Normalization;
no;
Use Weighting;
no;;;;;
Use Addition;;;;;
yes;;;;;
Impact category;;;;;
Carcinogens;DALY;;;;
Water;ocean;Quizalofop ethyl ester;76578148;5,92E-07;kg
Air;(unspecified);Rabon;961115;1,53E-06;kg
Air;high. pop.;Rabon;961115;1,93E-06;kg
Air;low. pop.;Rabon;961115;1,13E-06;kg
Soil;(unspecified);Rabon;961115;1,51E-07;kg
Soil;agricultural;Rabon;961115;5,44E-07;kg
Water;(unspecified);Rabon;961115;5,85E-06;kg
Water;ocean;Rabon;961115;4,01E-08;kg
Air;(unspecified);Resmethrin;10453868;4,83E-07;kg
Air;high. pop.;Resmethrin;10453868;7,98E-07;kg
Air;low. pop.;Resmethrin;10453868;1,69E-07;kg
Soil;(unspecified);Resmethrin;10453868;8,98E-10;kg
Soil;agricultural;Resmethrin;10453868;7,77E-08;kg
Water;(unspecified);Resmethrin;10453868;3,05E-06;kg
Water;ocean;Resmethrin;10453868;8,54E-08;kg
Air;(unspecified);Ronnel;299843;1,39E-05;kg
Air;high. pop.;Ronnel;299843;2,06E-05;kg
Air;low. pop.;Ronnel;299843;7,34E-06;kg
Soil;(unspecified);Ronnel;299843;5,36E-06;kg
Soil;agricultural;Ronnel;299843;2,21E-05;kg
Water;(unspecified);Ronnel;299843;7,10E-04;kg
Water;ocean;Ronnel;299843;6,12E-05;kg
Air;(unspecified);Rotenone;83794;6,99E-06;kg
Air;high. pop.;Rotenone;83794;1,16E-05;kg
Air;low. pop.;Rotenone;83794;2,42E-06;kg
Soil;(unspecified);Rotenone;83794;5,19E-09;kg
Soil;agricultural;Rotenone;83794;1,22E-07;kg
Water;(unspecified);Rotenone;83794;1,96E-05;kg
Water;ocean;Rotenone;83794;4,90E-07;kg
Air;(unspecified);Sethoxydim;74051802;2,01E-07;kg
Air;high. pop.;Sethoxydim;74051802;3,25E-07;kg
Air;low. pop.;Sethoxydim;74051802;7,74E-08;kg
Soil;(unspecified);Sethoxydim;74051802;1,62E-08;kg
Soil;agricultural;Sethoxydim;74051802;1,18E-07;kg
Water;(unspecified);Sethoxydim;74051802;3,51E-06;kg
Water;ocean;Sethoxydim;74051802;6,21E-08;kg
Air;(unspecified);Simazine;122349;4,00E-05;kg
Air;high. pop.;Simazine;122349;4,66E-05;kg
Air;low. pop.;Simazine;122349;3,34E-05;kg
Soil;(unspecified);Simazine;122349;1,23E-05;kg
Soil;agricultural;Simazine;122349;2,37E-05;kg
Water;(unspecified);Simazine;122349;7,58E-05;kg
Water;ocean;Simazine;122349;6,14E-08;kg
Air;(unspecified);Sodium azide;26628228;1,03E-05;kg
Air;high. pop.;Sodium azide;26628228;1,24E-05;kg
Air;low. pop.;Sodium azide;26628228;8,18E-06;kg
Soil;(unspecified);Sodium azide;26628228;2,29E-06;kg
Soil;agricultural;Sodium azide;26628228;3,81E-06;kg
Water;(unspecified);Sodium azide;26628228;7,65E-06;kg
Water;ocean;Sodium azide;26628228;3,85E-09;kg
Air;(unspecified);Strychnine;57249;1,81E-05;kg
Air;high. pop.;Strychnine;57249;2,76E-05;kg
Air;low. pop.;Strychnine;57249;8,60E-06;kg
Soil;(unspecified);Strychnine;57249;7,09E-07;kg
Soil;agricultural;Strychnine;57249;1,34E-06;kg
Water;(unspecified);Strychnine;57249;1,19E-04;kg
Water;ocean;Strychnine;57249;2,41E-07;kg
Air;(unspecified);Styrene;100425;2,76E-07;kg
Air;high. pop.;Styrene;100425;5,44E-07;kg
Air;low. pop.;Styrene;100425;8,96E-09;kg
Soil;(unspecified);Styrene;100425;4,35E-09;kg
Soil;agricultural;Styrene;100425;5,15E-09;kg
Water;(unspecified);Styrene;100425;1,86E-08;kg
Water;ocean;Styrene;100425;9,13E-10;kg
Air;(unspecified);Sulfamic acid, monoammonium salt;7773060;8,06E-08;kg
Air;high. pop.;Sulfamic acid, monoammonium salt;7773060;9,82E-08;kg
Air;low. pop.;Sulfamic acid, monoammonium salt;7773060;6,31E-08;kg
Soil;(unspecified);Sulfamic acid, monoammonium salt;7773060;1,97E-08;kg
Soil;agricultural;Sulfamic acid, monoammonium salt;7773060;2,88E-08;kg
Water;(unspecified);Sulfamic acid, monoammonium salt;7773060;6,39E-08;kg
Water;ocean;Sulfamic acid, monoammonium salt;7773060;3,73E-11;kg
Air;(unspecified);Sulfotep;3689245;1,20E-05;kg
Air;high. pop.;Sulfotep;3689245;2,19E-05;kg
Air;low. pop.;Sulfotep;3689245;2,13E-06;kg
Soil;(unspecified);Sulfotep;3689245;6,22E-06;kg
Soil;agricultural;Sulfotep;3689245;3,48E-05;kg
Water;(unspecified);Sulfotep;3689245;0,000238177;kg
Water;ocean;Sulfotep;3689245;4,86E-06;kg
Air;(unspecified);t-Butyl methyl ether;1634044;2,90E-08;kg
Air;high. pop.;t-Butyl methyl ether;1634044;4,99E-08;kg
Air;low. pop.;t-Butyl methyl ether;1634044;8,07E-09;kg
Soil;(unspecified);t-Butyl methyl ether;1634044;6,92E-09;kg
Soil;agricultural;t-Butyl methyl ether;1634044;1,00E-08;kg
Water;(unspecified);t-Butyl methyl ether;1634044;2,15E-08;kg
Water;ocean;t-Butyl methyl ether;1634044;7,24E-10;kg
Air;(unspecified);TEBUCONAZOLE;107534963;2,91E-06;kg
Air;high. pop.;TEBUCONAZOLE;107534963;3,46E-06;kg
Air;low. pop.;TEBUCONAZOLE;107534963;2,36E-06;kg
Soil;(unspecified);TEBUCONAZOLE;107534963;4,42E-07;kg
Soil;agricultural;TEBUCONAZOLE;107534963;8,58E-07;kg
Water;(unspecified);TEBUCONAZOLE;107534963;2,21E-05;kg
Water;ocean;TEBUCONAZOLE;107534963;4,55E-07;kg
Air;(unspecified);Tebufenozide;112410238;3,14E-06;kg
Air;high. pop.;Tebufenozide;112410238;4,16E-06;kg
Air;low. pop.;Tebufenozide;112410238;2,13E-06;kg
Soil;(unspecified);Tebufenozide;112410238;6,40E-07;kg
Soil;agricultural;Tebufenozide;112410238;1,53E-06;kg
Water;(unspecified);Tebufenozide;112410238;6,27E-05;kg
Water;ocean;Tebufenozide;112410238;1,48E-06;kg
Air;(unspecified);Tebuthiuron;34014181;3,21E-06;kg
Air;high. pop.;Tebuthiuron;34014181;3,72E-06;kg
Air;low. pop.;Tebuthiuron;34014181;2,69E-06;kg
Soil;(unspecified);Tebuthiuron;34014181;7,03E-07;kg
Soil;agricultural;Tebuthiuron;34014181;1,37E-06;kg
Water;(unspecified);Tebuthiuron;34014181;4,06E-06;kg
Water;ocean;Tebuthiuron;34014181;2,05E-09;kg
Air;(unspecified);Teflubenzuron;83121180;1,81E-04;kg
Air;high. pop.;Teflubenzuron;83121180;1,95E-04;kg
Air;low. pop.;Teflubenzuron;83121180;1,67E-04;kg
Soil;(unspecified);Teflubenzuron;83121180;2,55E-05;kg
Soil;agricultural;Teflubenzuron;83121180;1,34E-04;kg
Water;(unspecified);Teflubenzuron;83121180;6,00E-04;kg
Water;ocean;Teflubenzuron;83121180;1,28E-05;kg
Air;(unspecified);Terbacil;5902512;5,67E-06;kg
Air;high. pop.;Terbacil;5902512;6,69E-06;kg
Air;low. pop.;Terbacil;5902512;4,66E-06;kg
Soil;(unspecified);Terbacil;5902512;1,84E-06;kg
Soil;agricultural;Terbacil;5902512;3,56E-06;kg
Water;(unspecified);Terbacil;5902512;8,59E-06;kg
Water;ocean;Terbacil;5902512;1,38E-08;kg
Air;(unspecified);Terbufos;13071799;1,66E-04;kg
Air;high. pop.;Terbufos;13071799;3,01E-04;kg
Air;low. pop.;Terbufos;13071799;3,23E-05;kg
Soil;(unspecified);Terbufos;13071799;1,12E-04;kg
Soil;agricultural;Terbufos;13071799;1,11E-03;kg
Water;(unspecified);Terbufos;13071799;4,44E-03;kg
Water;ocean;Terbufos;13071799;2,29E-04;kg
Air;(unspecified);Terbutryn;886500;0,000208536;kg
Air;high. pop.;Terbutryn;886500;0,000245016;kg
Air;low. pop.;Terbutryn;886500;0,000172056;kg
Soil;(unspecified);Terbutryn;886500;2,75E-05;kg
Soil;agricultural;Terbutryn;886500;0,00010371;kg
Water;(unspecified);Terbutryn;886500;0,000656897;kg
Water;ocean;Terbutryn;886500;7,16E-06;kg
Air;(unspecified);Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;7,12E-05;kg
Air;high. pop.;Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;7,47E-05;kg
Air;low. pop.;Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;6,78E-05;kg
Soil;(unspecified);Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;2,82E-06;kg
Soil;agricultural;Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;5,64E-06;kg
Water;(unspecified);Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;5,14E-05;kg
Water;ocean;Terephthalate, dimethyl 2,3,5,6-tetrachloro-;1861321;9,55E-07;kg
Air;(unspecified);Terephthalate, dimethyl;120616;2,44E-07;kg
Air;high. pop.;Terephthalate, dimethyl;120616;3,77E-07;kg
Air;low. pop.;Terephthalate, dimethyl;120616;1,11E-07;kg
Soil;(unspecified);Terephthalate, dimethyl;120616;6,40E-08;kg
Soil;agricultural;Terephthalate, dimethyl;120616;1,16E-07;kg
Water;(unspecified);Terephthalate, dimethyl;120616;2,16E-07;kg
Water;ocean;Terephthalate, dimethyl;120616;6,69E-09;kg
Air;(unspecified);Tetraethyl lead;78002;2,34E-02;kg
Air;high. pop.;Tetraethyl lead;78002;4,61E-02;kg
Air;low. pop.;Tetraethyl lead;78002;7,12E-04;kg
Soil;(unspecified);Tetraethyl lead;78002;8,26E-04;kg
Soil;agricultural;Tetraethyl lead;78002;4,37E-03;kg
Water;(unspecified);Tetraethyl lead;78002;1,07E-01;kg
Water;ocean;Tetraethyl lead;78002;1,07E-02;kg
Air;(unspecified);Tetrazocine, 1,3,5,7-;2691410;2,74E-07;kg
Air;high. pop.;Tetrazocine, 1,3,5,7-;2691410;4,08E-07;kg
Air;low. pop.;Tetrazocine, 1,3,5,7-;2691410;1,39E-07;kg
Soil;(unspecified);Tetrazocine, 1,3,5,7-;2691410;3,83E-08;kg
Soil;agricultural;Tetrazocine, 1,3,5,7-;2691410;5,46E-08;kg
Water;(unspecified);Tetrazocine, 1,3,5,7-;2691410;1,11E-06;kg
Water;ocean;Tetrazocine, 1,3,5,7-;2691410;2,21E-10;kg
Air;(unspecified);Thiabendazole;148798;1,21E-06;kg
Air;high. pop.;Thiabendazole;148798;2,01E-06;kg
Air;low. pop.;Thiabendazole;148798;4,04E-07;kg
Soil;(unspecified);Thiabendazole;148798;1,74E-08;kg
Soil;agricultural;Thiabendazole;148798;5,15E-08;kg
Water;(unspecified);Thiabendazole;148798;3,80E-06;kg
Water;ocean;Thiabendazole;148798;1,34E-08;kg
Air;(unspecified);Thifensulfuron-methyl;79277273;2,83E-05;kg
Air;high. pop.;Thifensulfuron-methyl;79277273;3,11E-05;kg
Air;low. pop.;Thifensulfuron-methyl;79277273;2,55E-05;kg
Soil;(unspecified);Thifensulfuron-methyl;79277273;9,93E-06;kg
Soil;agricultural;Thifensulfuron-methyl;79277273;1,77E-05;kg
Water;(unspecified);Thifensulfuron-methyl;79277273;3,10E-05;kg
Water;ocean;Thifensulfuron-methyl;79277273;1,07E-08;kg
Air;(unspecified);Thiobencarb;28249776;1,05E-05;kg
Air;high. pop.;Thiobencarb;28249776;1,42E-05;kg
Air;low. pop.;Thiobencarb;28249776;6,80E-06;kg
Soil;(unspecified);Thiobencarb;28249776;7,62E-07;kg
Soil;agricultural;Thiobencarb;28249776;1,87E-06;kg
Water;(unspecified);Thiobencarb;28249776;6,66E-05;kg
Water;ocean;Thiobencarb;28249776;9,95E-07;kg
Air;(unspecified);Thiodicarb;59669260;1,90E-06;kg
Air;high. pop.;Thiodicarb;59669260;3,21E-06;kg
Air;low. pop.;Thiodicarb;59669260;5,91E-07;kg
Soil;(unspecified);Thiodicarb;59669260;4,65E-07;kg
Soil;agricultural;Thiodicarb;59669260;6,55E-07;kg
Water;(unspecified);Thiodicarb;59669260;8,97E-06;kg
Water;ocean;Thiodicarb;59669260;1,27E-08;kg
Air;(unspecified);Thiometon;640153;3,47E-05;kg
Air;high. pop.;Thiometon;640153;0,000059292;kg
Air;low. pop.;Thiometon;640153;1,00E-05;kg
Soil;(unspecified);Thiometon;640153;5,96E-06;kg
Soil;agricultural;Thiometon;640153;2,31E-05;kg
Water;(unspecified);Thiometon;640153;0,000205449;kg
Water;ocean;Thiometon;640153;2,01E-06;kg
Air;(unspecified);Thiophanat-methyl;23564058;8,13E-07;kg
Air;high. pop.;Thiophanat-methyl;23564058;1,19E-06;kg
Air;low. pop.;Thiophanat-methyl;23564058;4,40E-07;kg
Soil;(unspecified);Thiophanat-methyl;23564058;8,12E-08;kg
Soil;agricultural;Thiophanat-methyl;23564058;1,42E-07;kg
Water;(unspecified);Thiophanat-methyl;23564058;4,66E-06;kg
Water;ocean;Thiophanat-methyl;23564058;1,50E-09;kg
Air;(unspecified);Thiram;137268;8,96E-07;kg
Air;high. pop.;Thiram;137268;1,69E-06;kg
Air;low. pop.;Thiram;137268;1,01E-07;kg
Soil;(unspecified);Thiram;137268;3,25E-07;kg
Soil;agricultural;Thiram;137268;5,09E-07;kg
Water;(unspecified);Thiram;137268;1,19E-05;kg
Water;ocean;Thiram;137268;8,51E-09;kg
Air;(unspecified);Tolclophos-methyl;57018049;1,13E-06;kg
Air;high. pop.;Tolclophos-methyl;57018049;2,05E-06;kg
Air;low. pop.;Tolclophos-methyl;57018049;2,04E-07;kg
Soil;(unspecified);Tolclophos-methyl;57018049;9,44E-08;kg
Soil;agricultural;Tolclophos-methyl;57018049;1,20E-06;kg
Water;(unspecified);Tolclophos-methyl;57018049;1,15E-05;kg
Water;ocean;Tolclophos-methyl;57018049;1,46E-06;kg
Air;(unspecified);Toluene diisocyanate;26471625;3,73E-03;kg
Air;high. pop.;Toluene diisocyanate;26471625;6,39E-03;kg
Air;low. pop.;Toluene diisocyanate;26471625;1,07E-03;kg
Soil;(unspecified);Toluene diisocyanate;26471625;1,45E-04;kg
Soil;agricultural;Toluene diisocyanate;26471625;4,28E-04;kg
Water;(unspecified);Toluene diisocyanate;26471625;7,79E-03;kg
Water;ocean;Toluene diisocyanate;26471625;5,94E-04;kg
Air;(unspecified);Toluene, 2-chloro-;95498;6,39E-07;kg
Air;high. pop.;Toluene, 2-chloro-;95498;1,05E-06;kg
Air;low. pop.;Toluene, 2-chloro-;95498;2,25E-07;kg
Soil;(unspecified);Toluene, 2-chloro-;95498;1,66E-07;kg
Soil;agricultural;Toluene, 2-chloro-;95498;3,18E-07;kg
Water;(unspecified);Toluene, 2-chloro-;95498;7,42E-07;kg
Water;ocean;Toluene, 2-chloro-;95498;7,23E-08;kg
Air;(unspecified);Toluene, 2,4-dinitro-;121142;3,18E-05;kg
Air;high. pop.;Toluene, 2,4-dinitro-;121142;3,88E-05;kg
Air;low. pop.;Toluene, 2,4-dinitro-;121142;2,49E-05;kg
Soil;(unspecified);Toluene, 2,4-dinitro-;121142;1,86E-06;kg
Soil;agricultural;Toluene, 2,4-dinitro-;121142;3,25E-06;kg
Water;(unspecified);Toluene, 2,4-dinitro-;121142;5,33E-05;kg
Water;ocean;Toluene, 2,4-dinitro-;121142;1,01E-07;kg
Air;(unspecified);Toluene, 2,4,6-trinitro-;118967;1,25E-04;kg
Air;high. pop.;Toluene, 2,4,6-trinitro-;118967;1,47E-04;kg
Air;low. pop.;Toluene, 2,4,6-trinitro-;118967;1,03E-04;kg
Soil;(unspecified);Toluene, 2,4,6-trinitro-;118967;2,62E-06;kg
Soil;agricultural;Toluene, 2,4,6-trinitro-;118967;4,20E-06;kg
Water;(unspecified);Toluene, 2,4,6-trinitro-;118967;2,26E-04;kg
Water;ocean;Toluene, 2,4,6-trinitro-;118967;4,93E-07;kg
Air;(unspecified);Toluene;108883;1,43E-07;kg
Air;high. pop.;Toluene;108883;2,60E-07;kg
Air;low. pop.;Toluene;108883;2,67E-08;kg
Soil;(unspecified);Toluene;108883;2,15E-08;kg
Soil;agricultural;Toluene;108883;2,54E-08;kg
Water;(unspecified);Toluene;108883;4,82E-08;kg
Water;ocean;Toluene;108883;2,66E-09;kg
Air;(unspecified);Tralomethrin;66841256;1,06E-04;kg
Air;high. pop.;Tralomethrin;66841256;1,09E-04;kg
Air;low. pop.;Tralomethrin;66841256;1,03E-04;kg
Soil;(unspecified);Tralomethrin;66841256;4,68E-08;kg
Soil;agricultural;Tralomethrin;66841256;4,55E-06;kg
Water;(unspecified);Tralomethrin;66841256;3,38E-05;kg
Water;ocean;Tralomethrin;66841256;2,21E-07;kg
Air;(unspecified);Tri-allate;2303175;5,39E-06;kg
Air;high. pop.;Tri-allate;2303175;7,33E-06;kg
Air;low. pop.;Tri-allate;2303175;3,44E-06;kg
Soil;(unspecified);Tri-allate;2303175;9,12E-07;kg
Soil;agricultural;Tri-allate;2303175;6,59E-06;kg
Water;(unspecified);Tri-allate;2303175;4,34E-05;kg
Water;ocean;Tri-allate;2303175;2,01E-06;kg
Air;(unspecified);Triadimefon;43121433;6,71E-06;kg
Air;high. pop.;Triadimefon;43121433;8,15E-06;kg
Air;low. pop.;Triadimefon;43121433;5,28E-06;kg
Soil;(unspecified);Triadimefon;43121433;1,28E-06;kg
Soil;agricultural;Triadimefon;43121433;2,41E-06;kg
Water;(unspecified);Triadimefon;43121433;2,34E-05;kg
Water;ocean;Triadimefon;43121433;2,08E-07;kg
Air;(unspecified);Triadimenol;55219653;4,72E-06;kg
Air;high. pop.;Triadimenol;55219653;5,51E-06;kg
Air;low. pop.;Triadimenol;55219653;3,93E-06;kg
Soil;(unspecified);Triadimenol;55219653;8,68E-07;kg
Soil;agricultural;Triadimenol;55219653;1,52E-06;kg
Water;(unspecified);Triadimenol;55219653;1,55E-05;kg
Water;ocean;Triadimenol;55219653;2,00E-07;kg
Air;(unspecified);Triallate;2303175;5,39E-06;kg
Air;high. pop.;Triallate;2303175;7,33E-06;kg
Air;low. pop.;Triallate;2303175;3,44E-06;kg
Soil;(unspecified);Triallate;2303175;9,12E-07;kg
Soil;agricultural;Triallate;2303175;6,59E-06;kg
Water;(unspecified);Triallate;2303175;4,34E-05;kg
Water;ocean;Triallate;2303175;2,01E-06;kg
Air;(unspecified);Triasulfuron;82097505;8,60E-05;kg
Air;high. pop.;Triasulfuron;82097505;9,07E-05;kg
Air;low. pop.;Triasulfuron;82097505;8,13E-05;kg
Soil;(unspecified);Triasulfuron;82097505;3,19E-05;kg
Soil;agricultural;Triasulfuron;82097505;5,69E-05;kg
Water;(unspecified);Triasulfuron;82097505;1,01E-04;kg
Water;ocean;Triasulfuron;82097505;1,35E-07;kg
Air;(unspecified);Triazofos;24017478;1,08E-04;kg
Air;high. pop.;Triazofos;24017478;1,70E-04;kg
Air;low. pop.;Triazofos;24017478;4,65E-05;kg
Soil;(unspecified);Triazofos;24017478;1,46E-05;kg
Soil;agricultural;Triazofos;24017478;3,44E-05;kg
Water;(unspecified);Triazofos;24017478;1,39E-03;kg
Water;ocean;Triazofos;24017478;2,08E-05;kg
Air;(unspecified);Tribenuron-methyl;101200480;1,60E-05;kg
Air;high. pop.;Tribenuron-methyl;101200480;1,76E-05;kg
Air;low. pop.;Tribenuron-methyl;101200480;1,44E-05;kg
Soil;(unspecified);Tribenuron-methyl;101200480;4,63E-06;kg
Soil;agricultural;Tribenuron-methyl;101200480;9,77E-06;kg
Water;(unspecified);Tribenuron-methyl;101200480;1,80E-05;kg
Water;ocean;Tribenuron-methyl;101200480;1,48E-08;kg
Air;(unspecified);Tribufos;78488;5,27E-05;kg
Air;high. pop.;Tribufos;78488;9,27E-05;kg
Air;low. pop.;Tribufos;78488;1,27E-05;kg
Soil;(unspecified);Tribufos;78488;2,90E-07;kg
Soil;agricultural;Tribufos;78488;1,81E-05;kg
Water;(unspecified);Tribufos;78488;2,96E-04;kg
Water;ocean;Tribufos;78488;5,07E-06;kg
Air;(unspecified);Tributyltin oxide;56359;5,61E-06;kg
Air;high. pop.;Tributyltin oxide;56359;1,01E-05;kg
Air;low. pop.;Tributyltin oxide;56359;1,12E-06;kg
Soil;(unspecified);Tributyltin oxide;56359;6,09E-12;kg
Soil;agricultural;Tributyltin oxide;56359;3,65E-10;kg
Water;(unspecified);Tributyltin oxide;56359;2,82E-07;kg
Water;ocean;Tributyltin oxide;56359;5,25E-08;kg
Air;(unspecified);Trichlorfon;52686;3,13E-05;kg
Air;high. pop.;Trichlorfon;52686;3,55E-05;kg
Air;low. pop.;Trichlorfon;52686;2,71E-05;kg
Soil;(unspecified);Trichlorfon;52686;9,98E-06;kg
Soil;agricultural;Trichlorfon;52686;1,45E-05;kg
Water;(unspecified);Trichlorfon;52686;4,72E-05;kg
Water;ocean;Trichlorfon;52686;1,24E-08;kg
Air;(unspecified);Triethyl amine;121448;4,34E-07;kg
Air;high. pop.;Triethyl amine;121448;8,58E-07;kg
Air;low. pop.;Triethyl amine;121448;1,03E-08;kg
Soil;(unspecified);Triethyl amine;121448;6,78E-08;kg
Soil;agricultural;Triethyl amine;121448;2,01E-07;kg
Water;(unspecified);Triethyl amine;121448;5,97E-07;kg
Water;ocean;Triethyl amine;121448;4,81E-09;kg
Air;(unspecified);Trifluralin;1582098;6,26E-06;kg
Air;high. pop.;Trifluralin;1582098;7,94E-06;kg
Air;low. pop.;Trifluralin;1582098;4,58E-06;kg
Soil;(unspecified);Trifluralin;1582098;1,22E-06;kg
Soil;agricultural;Trifluralin;1582098;4,85E-06;kg
Water;(unspecified);Trifluralin;1582098;7,29E-05;kg
Water;ocean;Trifluralin;1582098;1,61E-05;kg
Air;(unspecified);Triforine;26644462;1,94E-06;kg
Air;high. pop.;Triforine;26644462;2,37E-06;kg
Air;low. pop.;Triforine;26644462;1,50E-06;kg
Soil;(unspecified);Triforine;26644462;2,80E-06;kg
Soil;agricultural;Triforine;26644462;4,68E-06;kg
Water;(unspecified);Triforine;26644462;1,17E-05;kg
Water;ocean;Triforine;26644462;3,96E-08;kg
Air;(unspecified);Vamidothion;2275232;2,25E-05;kg
Air;high. pop.;Vamidothion;2275232;3,20E-05;kg
Air;low. pop.;Vamidothion;2275232;1,30E-05;kg
Soil;(unspecified);Vamidothion;2275232;1,61E-05;kg
Soil;agricultural;Vamidothion;2275232;2,28E-05;kg
Water;(unspecified);Vamidothion;2275232;8,57E-05;kg
Water;ocean;Vamidothion;2275232;1,64E-08;kg
Air;(unspecified);Vernolate;1929777;5,05E-06;kg
Air;high. pop.;Vernolate;1929777;8,76E-06;kg
Air;low. pop.;Vernolate;1929777;1,35E-06;kg
Soil;(unspecified);Vernolate;1929777;1,16E-06;kg
Soil;agricultural;Vernolate;1929777;1,40E-05;kg
Water;(unspecified);Vernolate;1929777;1,45E-05;kg
Water;ocean;Vernolate;1929777;4,44E-07;kg
Air;(unspecified);Vinclozolin;50471448;8,52E-06;kg
Air;high. pop.;Vinclozolin;50471448;1,10E-05;kg
Air;low. pop.;Vinclozolin;50471448;6,02E-06;kg
Soil;(unspecified);Vinclozolin;50471448;2,94E-06;kg
Soil;agricultural;Vinclozolin;50471448;5,84E-06;kg
Water;(unspecified);Vinclozolin;50471448;5,25E-05;kg
Water;ocean;Vinclozolin;50471448;6,44E-07;kg
Air;(unspecified);Vinyl acetate;108054;1,07E-06;kg
Air;high. pop.;Vinyl acetate;108054;2,08E-06;kg
Air;low. pop.;Vinyl acetate;108054;6,91E-08;kg
Soil;(unspecified);Vinyl acetate;108054;1,28E-07;kg
Soil;agricultural;Vinyl acetate;108054;3,15E-07;kg
Water;(unspecified);Vinyl acetate;108054;8,43E-07;kg
Water;ocean;Vinyl acetate;108054;6,69E-09;kg
Air;(unspecified);Warfarin;81812;0,000238401;kg
Air;high. pop.;Warfarin;81812;0,000346958;kg
Air;low. pop.;Warfarin;81812;0,000129845;kg
Soil;(unspecified);Warfarin;81812;4,64E-05;kg
Soil;agricultural;Warfarin;81812;0,00011;kg
Water;(unspecified);Warfarin;81812;0,001098263;kg
Water;ocean;Warfarin;81812;3,94E-06;kg
Air;(unspecified);Xylene;1330207;2,98E-07;kg
Air;high. pop.;Xylene;1330207;5,66E-07;kg
Air;low. pop.;Xylene;1330207;3,07E-08;kg
Soil;(unspecified);Xylene;1330207;2,26E-08;kg
Soil;agricultural;Xylene;1330207;2,66E-08;kg
Water;(unspecified);Xylene;1330207;4,23E-08;kg
Water;ocean;Xylene;1330207;2,94E-09;kg
Air;(unspecified);Zineb;12122677;6,46E-07;kg
Air;high. pop.;Zineb;12122677;1,06E-06;kg
Air;low. pop.;Zineb;12122677;2,36E-07;kg
Soil;(unspecified);Zineb;12122677;8,42E-08;kg
Soil;agricultural;Zineb;12122677;1,10E-07;kg
Water;(unspecified);Zineb;12122677;4,40E-06;kg
Water;ocean;Zineb;12122677;8,42E-10;kg
Air;(unspecified);Ziram;137304;6,84E-06;kg
Air;high. pop.;Ziram;137304;1,10E-05;kg
Air;low. pop.;Ziram;137304;2,67E-06;kg
Soil;(unspecified);Ziram;137304;2,02E-06;kg
Soil;agricultural;Ziram;137304;3,57E-06;kg
Water;(unspecified);Ziram;137304;4,51E-05;kg
Water;ocean;Ziram;137304;2,17E-08;kg

Impact category;;;;;
Non-carcinogens, indoor;DALY;;;;

Substances;;;;;
Air;indoor;1-Butanol, household;71363;1,62E-05;kg
Air;indoor;1,4-Dithiane, household;505293;7,62E-05;kg
Air;indoor;2-Chloroacetophenone, household;532274;1,76E-01;kg
Air;indoor;2-Methyl-1-propanol, household;78831;6,42E-06;kg
Air;indoor;2-Methylnaphthalene, household;91576;1,22E-04;kg
Air;indoor;2-Phenylphenol, household;90437;1,67E-05;kg
Air;indoor;2-Propenenitrile, 2-methyl-, household;126987;2,14E-03;kg
Air;indoor;2,3,5,6-Tetrachloronitrobenzene, household;117180;4,96E-05;kg
Air;indoor;2,4-D, household;94757;1,50E-04;kg
Air;indoor;2,4,5-T, household;93765;1,06E-04;kg
Air;indoor;2,6-Dichloro-4-nitroaniline, household;99309;1,13E-04;kg
Air;indoor;4-Methyl-2-pentanone, household;108101;1,30E-06;kg
Air;indoor;Acenaphthene, household;83329;1,00E-05;kg
Air;indoor;Acephate, household;30560191;4,69E-03;kg
Air;indoor;Acetaldehyde, household;75070;3,05E-04;kg
Air;indoor;Acetic acid, dichloro-, household;79436;2,35E-04;kg
Air;indoor;Acetone, household;67641;2,26E-06;kg
Air;indoor;Acetonitrile, household;75058;2,22E-05;kg
Air;indoor;Acetophenone, household;98862;4,80E-06;kg
Air;indoor;Acrolein, household;107028;4,76E-01;kg
Air;indoor;Acrylamide, household;79061;9,35E-03;kg
Air;indoor;Acrylic acid, household;79107;3,22E-02;kg
Air;indoor;Acrylonitrile, household;107131;2,80E-03;kg
Air;indoor;Adipate, bis(2-ethylhexyl)-, household;103231;2,47E-07;kg
Air;indoor;Aldicarb, household;116063;2,41E-03;kg
Air;indoor;Aldrin, household;309002;5,82E-03;kg
Air;indoor;Allyl alcohol, household;107186;4,20E-04;kg
Air;indoor;Allyl chloride, household;107051;7,39E-04;kg
Air;indoor;Alpha-cypermethrin, household;67375308;1,54E-04;kg
Air;indoor;Amiben, household;133904;9,93E-05;kg
Air;indoor;Amitraz, household;33089611;2,62E-05;kg
